"","BCAS1","HERC1","VTN","AREG","CISH","GRB14","RAP2C","INSIG2","FRAS1","SYNPO2L","MGAT5B","TMC7","MT1X","SESTD1","MT1M","RBPMS.AS1","LINC00052","LOO_ELPD","Sensitivity","Specificity","Accuracy","TP","TN","FP","FN","Current_ELPD","Acceptance"
"149",7,17,3,9,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.7199320516172,0.5625,0.720720720720721,0.700787401574803,9,80,31,7,-75.7701355588828,1
"150",7,17,3,9,12,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.7705201407266,0.785714285714286,0.743362831858407,0.748031496062992,11,84,29,3,-74.7199320516172,1
"151",7,17,3,9,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.7803443129577,0.636363636363636,0.71551724137931,0.708661417322835,7,83,33,4,-73.7705201407266,NA
"152",6,12,2,9,3,17,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.4178349895031,0.666666666666667,0.721739130434783,0.716535433070866,8,83,32,4,-73.7705201407266,NA
"153",7,2,9,3,17,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.9459341815829,0.705882352941177,0.745454545454545,0.740157480314961,12,82,28,5,-73.7705201407266,NA
"154",7,17,3,12,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.6778805764447,0.615384615384615,0.719298245614035,0.708661417322835,8,82,32,5,-73.7705201407266,0.403588116086013
"155",7,3,12,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.1730443894398,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-74.6778805764447,1
"156",7,3,12,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3491108287347,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-73.1730443894398,0.838562268000435
"157",7,3,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.1345696955029,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-73.3491108287347,0.455910451624815
"158",7,3,2,6,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.9615552123808,0.636363636363636,0.71551724137931,0.708661417322835,7,83,33,4,-74.1345696955029,NA
"159",7,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.6034584954789,0.769230769230769,0.736842105263158,0.740157480314961,10,84,30,3,-74.1345696955029,NA
"160",7,3,2,6,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.1615923079202,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-74.1345696955029,NA
"161",7,3,2,6,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.1143810876706,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-74.1345696955029,1
"162",6,7,11,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.6618938451965,0.6,0.738317757009346,0.716535433070866,12,79,28,8,-74.1143810876706,1
"163",6,7,11,2,1,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.1660832213277,0.583333333333333,0.71304347826087,0.700787401574803,7,82,33,5,-73.6618938451965,NA
"164",6,7,11,2,1,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.5942324975664,0.473684210526316,0.712962962962963,0.677165354330709,9,77,31,10,-73.6618938451965,NA
"165",6,7,11,2,1,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.8760344398273,0.55,0.728971962616822,0.700787401574803,11,78,29,9,-73.6618938451965,1
"166",6,7,11,2,1,9,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.1600235829032,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-72.8760344398273,0.752774817480835
"167",6,7,11,2,1,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.7855775152499,0.578947368421053,0.731481481481482,0.708661417322835,11,79,29,8,-73.1600235829032,1
"168",6,7,11,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.7284825339053,0.578947368421053,0.731481481481482,0.708661417322835,11,79,29,8,-72.7855775152499,NA
"169",6,7,11,2,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.4347183681011,0.578947368421053,0.731481481481482,0.708661417322835,11,79,29,8,-72.7855775152499,1
"170",6,7,11,2,9,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.7889219254704,0.5,0.715596330275229,0.68503937007874,9,78,31,9,-72.4347183681011,NA
"171",6,7,11,2,9,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.8301086467241,0.55,0.728971962616822,0.700787401574803,11,78,29,9,-72.4347183681011,0.673417167630694
"172",6,7,2,9,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.9323540163534,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-72.8301086467241,NA
"173",1,11,7,2,6,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.5550789009452,0.545454545454545,0.706896551724138,0.692913385826772,6,82,34,5,-72.8301086467241,NA
"174",11,9,12,1,2,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.6018566624252,0.769230769230769,0.736842105263158,0.740157480314961,10,84,30,3,-72.8301086467241,NA
"175",7,11,2,9,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.8836714948093,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-72.8301086467241,NA
"176",6,11,2,12,9,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.6125658887111,0.636363636363636,0.71551724137931,0.708661417322835,7,83,33,4,-72.8301086467241,NA
"177",6,7,11,2,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.5096992300609,0.565217391304348,0.740384615384615,0.708661417322835,13,77,27,10,-72.8301086467241,1
"178",6,7,11,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3996919918669,0.473684210526316,0.712962962962963,0.677165354330709,9,77,31,10,-72.5096992300609,NA
"179",6,7,11,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.398137604594,0.473684210526316,0.712962962962963,0.677165354330709,9,77,31,10,-72.5096992300609,NA
"180",6,7,11,2,9,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.494832569406,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-72.5096992300609,NA
"181",7,2,9,12,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.4759340910934,0.5,0.707964601769911,0.68503937007874,7,80,33,7,-72.5096992300609,NA
"182",12,2,11,9,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.3356971490699,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-72.5096992300609,NA
"183",6,2,9,11,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.1052187099164,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-72.5096992300609,NA
"184",6,7,2,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.2169179950076,0.5625,0.720720720720721,0.700787401574803,9,80,31,7,-72.5096992300609,NA
"185",6,7,11,2,9,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.8725403743348,0.5625,0.720720720720721,0.700787401574803,9,80,31,7,-72.5096992300609,NA
"186",6,7,11,2,9,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.9508468906763,0.571428571428571,0.7,0.692913385826772,4,84,36,3,-72.5096992300609,NA
"187",6,7,11,2,9,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.9918447246246,0.545454545454545,0.706896551724138,0.692913385826772,6,82,34,5,-72.5096992300609,NA
"188",6,7,11,2,9,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.5599742566154,0.6,0.738317757009346,0.716535433070866,12,79,28,8,-72.5096992300609,1
"189",6,7,11,2,9,12,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9599807289033,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.5599742566154,NA
"190",6,11,2,9,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.0772207331154,0.529411764705882,0.718181818181818,0.692913385826772,9,79,31,8,-71.5599742566154,0.596159830135462
"191",6,11,2,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.0879772679197,0.666666666666667,0.732142857142857,0.724409448818898,10,82,30,5,-72.0772207331154,NA
"192",3,2,9,11,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.1377918692021,0.5,0.707964601769911,0.68503937007874,7,80,33,7,-72.0772207331154,NA
"193",12,9,3,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9837560792896,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-72.0772207331154,NA
"194",9,3,6,2,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.7585159284125,0.636363636363636,0.71551724137931,0.708661417322835,7,83,33,4,-72.0772207331154,NA
"195",6,11,2,9,12,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.6948962538431,0.571428571428571,0.716814159292035,0.700787401574803,8,81,32,6,-72.0772207331154,NA
"196",6,11,2,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3499091109975,0.785714285714286,0.743362831858407,0.748031496062992,11,84,29,3,-72.0772207331154,NA
"197",3,9,11,12,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.3436226398103,0.4,0.688524590163934,0.677165354330709,2,84,38,3,-72.0772207331154,NA
"198",6,11,2,9,12,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.6685088406543,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-72.0772207331154,NA
"199",2,9,12,11,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.5692041984924,0.5,0.707964601769911,0.68503937007874,7,80,33,7,-72.0772207331154,NA
"200",6,11,2,9,12,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.7656000761689,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-72.0772207331154,NA
"201",6,2,9,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.920397909529,0.75,0.747747747747748,0.748031496062992,12,83,28,4,-72.0772207331154,0.430341079570893
"202",6,2,9,12,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.2494608097366,0.7,0.717948717948718,0.716535433070866,7,84,33,3,-72.920397909529,NA
"203",6,2,9,12,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.7755652737248,0.636363636363636,0.71551724137931,0.708661417322835,7,83,33,4,-72.920397909529,NA
"204",6,2,9,12,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.1502056134773,0.785714285714286,0.743362831858407,0.748031496062992,11,84,29,3,-72.920397909529,NA
"205",6,12,9,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.9134966046044,0.666666666666667,0.721739130434783,0.716535433070866,8,83,32,4,-72.920397909529,NA
"206",6,2,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.7366604028646,0.909090909090909,0.741379310344828,0.755905511811024,10,86,30,1,-72.920397909529,NA
"207",6,3,12,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.1535370128663,0.666666666666667,0.711864406779661,0.708661417322835,6,84,34,3,-72.920397909529,NA
"208",3,6,12,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.0967149314511,0.909090909090909,0.741379310344828,0.755905511811024,10,86,30,1,-72.920397909529,NA
"209",6,2,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.7822512936697,0.615384615384615,0.719298245614035,0.708661417322835,8,82,32,5,-72.920397909529,NA
"210",6,2,9,12,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.4887100947211,0.684210526315789,0.75,0.740157480314961,13,81,27,6,-72.920397909529,1
"211",2,6,12,9,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.2006942048739,0.733333333333333,0.741071428571429,0.740157480314961,11,83,29,4,-72.4887100947211,NA
"212",12,6,9,7,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.8823571493753,0.75,0.714285714285714,0.716535433070866,6,85,34,2,-72.4887100947211,NA
"213",6,2,9,12,3,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.5314516088564,0.769230769230769,0.736842105263158,0.740157480314961,10,84,30,3,-72.4887100947211,NA
"214",9,2,6,7,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.1786581930451,0.529411764705882,0.718181818181818,0.692913385826772,9,79,31,8,-72.4887100947211,NA
"215",6,2,9,12,3,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.4303578127552,0.833333333333333,0.739130434782609,0.748031496062992,10,85,30,2,-72.4887100947211,NA
"216",6,2,12,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.1592240763632,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-72.4887100947211,NA
"217",6,2,9,12,3,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.5605020886854,0.714285714285714,0.734513274336283,0.732283464566929,10,83,30,4,-72.4887100947211,NA
"218",6,2,3,12,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.3068636479638,0.75,0.714285714285714,0.716535433070866,6,85,34,2,-72.4887100947211,NA
"219",6,2,9,12,3,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.6546719008962,0.631578947368421,0.740740740740741,0.724409448818898,12,80,28,7,-72.4887100947211,1
"220",6,2,9,12,3,7,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.0343996926913,0.8,0.75,0.755905511811024,12,84,28,3,-71.6546719008962,NA
"221",12,6,7,9,3,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.3741936461255,0.625,0.705882352941177,0.700787401574803,5,84,35,3,-71.6546719008962,NA
"222",6,2,9,12,3,7,11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.9327231709145,0.714285714285714,0.734513274336283,0.732283464566929,10,83,30,4,-71.6546719008962,NA
"223",6,2,9,12,3,7,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.2532644789661,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.6546719008962,0.549584589434279
"224",6,2,9,12,3,7,11,1,8,NA,NA,NA,NA,NA,NA,NA,NA,-72.4671110906255,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-72.2532644789661,0.807472232349935
"225",6,2,9,12,7,11,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.1731050494855,0.529411764705882,0.718181818181818,0.692913385826772,9,79,31,8,-72.4671110906255,NA
"226",6,2,9,12,3,7,11,1,8,5,NA,NA,NA,NA,NA,NA,NA,-74.0902326659021,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-72.4671110906255,0.197281906580243
"227",6,2,9,12,3,7,11,1,8,5,14,NA,NA,NA,NA,NA,NA,-73.9066087968654,0.733333333333333,0.741071428571429,0.740157480314961,11,83,29,4,-74.0902326659021,1
"228",6,2,9,12,3,7,11,1,5,14,NA,NA,NA,NA,NA,NA,NA,-74.026527748615,0.75,0.747747747747748,0.748031496062992,12,83,28,4,-73.9066087968654,0.886992322979876
"229",6,2,9,12,3,7,11,5,14,NA,NA,NA,NA,NA,NA,NA,NA,-73.5563718653111,0.666666666666667,0.732142857142857,0.724409448818898,10,82,30,5,-74.026527748615,1
"230",6,2,12,3,7,11,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.6863514694949,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-73.5563718653111,NA
"231",9,2,5,14,6,11,3,12,1,NA,NA,NA,NA,NA,NA,NA,NA,-74.9027466987808,0.666666666666667,0.732142857142857,0.724409448818898,10,82,30,5,-73.5563718653111,0.260181755268409
"232",9,2,5,14,6,11,3,12,1,4,NA,NA,NA,NA,NA,NA,NA,-77.3583169547057,0.7,0.717948717948718,0.716535433070866,7,84,33,3,-74.9027466987808,NA
"233",1,11,9,5,3,6,12,2,17,NA,NA,NA,NA,NA,NA,NA,NA,-75.7086365281221,0.538461538461538,0.710526315789474,0.692913385826772,7,81,33,6,-74.9027466987808,NA
"234",9,2,5,14,6,11,3,12,1,7,NA,NA,NA,NA,NA,NA,NA,-73.9691163922246,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-74.9027466987808,1
"235",9,2,5,14,11,3,12,1,7,NA,NA,NA,NA,NA,NA,NA,NA,-75.1382534530131,0.733333333333333,0.741071428571429,0.740157480314961,11,83,29,4,-73.9691163922246,NA
"236",1,7,11,6,5,14,12,3,9,15,NA,NA,NA,NA,NA,NA,NA,-77.5058947748468,0.428571428571429,0.691666666666667,0.677165354330709,3,83,37,4,-73.9691163922246,NA
"237",12,6,1,7,9,14,3,11,5,10,NA,NA,NA,NA,NA,NA,NA,-76.124348212839,0.692307692307692,0.728070175438597,0.724409448818898,9,83,31,4,-73.9691163922246,NA
"238",9,2,5,14,6,11,3,12,1,7,17,NA,NA,NA,NA,NA,NA,-74.7616379708043,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-73.9691163922246,NA
"239",9,2,5,14,6,11,3,12,1,7,16,NA,NA,NA,NA,NA,NA,-75.5798240572862,0.909090909090909,0.741379310344828,0.755905511811024,10,86,30,1,-73.9691163922246,NA
"240",9,2,5,14,6,11,3,12,1,7,10,NA,NA,NA,NA,NA,NA,-74.793179797238,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-73.9691163922246,0.438645633433961
"241",7,11,3,5,10,2,12,1,6,14,8,NA,NA,NA,NA,NA,NA,-75.6039820433901,0.666666666666667,0.732142857142857,0.724409448818898,10,82,30,5,-74.793179797238,0.444501323667872
"242",7,11,3,5,10,2,12,1,6,14,8,17,NA,NA,NA,NA,NA,-75.985667187859,0.666666666666667,0.721739130434783,0.716535433070866,8,83,32,4,-75.6039820433901,NA
"243",7,3,5,10,2,12,1,6,14,8,NA,NA,NA,NA,NA,NA,NA,-76.0892431096016,0.75,0.730434782608696,0.732283464566929,9,84,31,3,-75.6039820433901,0.615536480009469
"244",7,3,5,10,2,12,1,6,14,8,13,NA,NA,NA,NA,NA,NA,-77.5411396854505,0.75,0.714285714285714,0.716535433070866,6,85,34,2,-76.0892431096016,NA
"245",3,5,10,2,12,1,6,14,8,NA,NA,NA,NA,NA,NA,NA,NA,-76.9695385712833,0.888888888888889,0.728813559322034,0.740157480314961,8,86,32,1,-76.0892431096016,NA
"246",7,3,10,2,12,1,6,14,8,NA,NA,NA,NA,NA,NA,NA,NA,-74.8234556191902,0.75,0.730434782608696,0.732283464566929,9,84,31,3,-76.0892431096016,1
"247",7,3,10,2,12,1,6,14,8,15,NA,NA,NA,NA,NA,NA,NA,-76.1235597410372,0.7,0.717948717948718,0.716535433070866,7,84,33,3,-74.8234556191902,NA
"248",7,3,10,2,12,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.682039188553,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-74.8234556191902,1
"249",7,3,10,12,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.5214566980979,0.7,0.717948717948718,0.716535433070866,7,84,33,3,-74.682039188553,0.158909962689951
"250",7,3,10,12,1,6,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.2882941042295,0.571428571428571,0.7,0.692913385826772,4,84,36,3,-76.5214566980979,0.170872535625453
"251",10,8,6,7,5,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.6699397871135,NA,0.68503937007874,0.68503937007874,0,87,40,0,-78.2882941042295,NA
"252",7,3,10,12,1,6,8,5,14,NA,NA,NA,NA,NA,NA,NA,NA,-77.5267682958657,0.75,0.714285714285714,0.716535433070866,6,85,34,2,-78.2882941042295,1
"253",7,3,10,12,1,6,8,5,14,16,NA,NA,NA,NA,NA,NA,NA,-78.8606323956584,0.8,0.704918032786885,0.708661417322835,4,86,36,1,-77.5267682958657,NA
"254",7,3,10,12,1,6,8,5,14,17,NA,NA,NA,NA,NA,NA,NA,-77.9651439723434,0.857142857142857,0.716666666666667,0.724409448818898,6,86,34,1,-77.5267682958657,0.64508339467283
"255",7,3,10,12,1,6,8,5,14,17,9,NA,NA,NA,NA,NA,NA,-76.9616591477732,0.75,0.714285714285714,0.716535433070866,6,85,34,2,-77.9651439723434,1
"256",12,1,8,14,3,6,10,9,17,7,4,NA,NA,NA,NA,NA,NA,-77.5787685758436,0.714285714285714,0.708333333333333,0.708661417322835,5,85,35,2,-76.9616591477732,NA
"257",3,6,8,14,12,5,17,1,10,9,4,NA,NA,NA,NA,NA,NA,-79.3093309495556,1,0.696,0.700787401574803,2,87,38,0,-76.9616591477732,NA
"258",7,3,10,12,1,6,8,5,14,17,9,13,NA,NA,NA,NA,NA,-78.3563377743557,1,0.71900826446281,0.732283464566929,6,87,34,0,-76.9616591477732,0.247912696116682
"259",7,3,10,12,1,6,5,14,17,9,13,NA,NA,NA,NA,NA,NA,-78.7821067193212,1,0.69047619047619,0.692913385826772,1,87,39,0,-78.3563377743557,0.653267265374747
"260",7,3,10,12,1,6,14,17,9,13,NA,NA,NA,NA,NA,NA,NA,-77.5278956567143,0.833333333333333,0.710743801652893,0.716535433070866,5,86,35,1,-78.7821067193212,1
"261",3,17,7,10,9,13,1,12,6,11,NA,NA,NA,NA,NA,NA,NA,-77.7959328865389,0.5,0.697478991596639,0.68503937007874,4,83,36,4,-77.5278956567143,0.764879304250382
"262",3,7,10,9,13,1,12,6,11,NA,NA,NA,NA,NA,NA,NA,NA,-77.6215168742094,0.625,0.705882352941177,0.700787401574803,5,84,35,3,-77.7959328865389,1
"263",3,7,10,9,13,1,12,6,11,8,NA,NA,NA,NA,NA,NA,NA,-77.1308609215561,0.6,0.709401709401709,0.700787401574803,6,83,34,4,-77.6215168742094,1
"264",3,7,10,9,13,1,12,6,11,8,17,NA,NA,NA,NA,NA,NA,-77.3225939531133,0.6,0.709401709401709,0.700787401574803,6,83,34,4,-77.1308609215561,NA
"265",3,7,10,9,13,1,12,6,11,8,14,NA,NA,NA,NA,NA,NA,-76.534384481723,0.6,0.709401709401709,0.700787401574803,6,83,34,4,-77.1308609215561,1
"266",6,13,14,3,1,9,11,8,12,10,5,NA,NA,NA,NA,NA,NA,-78.4485538282685,0.714285714285714,0.708333333333333,0.708661417322835,5,85,35,2,-76.534384481723,NA
"267",3,7,10,9,13,1,12,6,11,14,NA,NA,NA,NA,NA,NA,NA,-76.7948249802097,0.7,0.717948717948718,0.716535433070866,7,84,33,3,-76.534384481723,0.770712013542897
"268",3,7,10,9,13,12,6,11,14,NA,NA,NA,NA,NA,NA,NA,NA,-77.0359280825213,0.777777777777778,0.720338983050847,0.724409448818898,7,85,33,2,-76.7948249802097,0.785760608476754
"269",3,7,10,9,13,12,6,11,14,17,NA,NA,NA,NA,NA,NA,NA,-77.2914820827434,0.714285714285714,0.708333333333333,0.708661417322835,5,85,35,2,-77.0359280825213,0.774487312944328
"270",3,7,10,9,13,12,6,11,14,17,1,NA,NA,NA,NA,NA,NA,-77.0723066193065,0.6,0.709401709401709,0.700787401574803,6,83,34,4,-77.2914820827434,1
"271",3,10,9,13,12,6,11,14,17,1,NA,NA,NA,NA,NA,NA,NA,-77.8800861392475,0.5,0.697478991596639,0.68503937007874,4,83,36,4,-77.0723066193065,NA
"272",3,7,10,9,13,12,6,11,14,17,1,5,NA,NA,NA,NA,NA,-78.1810830533494,0.6,0.69672131147541,0.692913385826772,3,85,37,2,-77.0723066193065,0.329962444995076
"273",7,10,9,13,12,6,11,14,17,1,5,NA,NA,NA,NA,NA,NA,-78.6585921065487,0.5,0.688,0.68503937007874,1,86,39,1,-78.1810830533494,NA
"274",3,7,10,9,13,12,6,11,14,17,1,5,4,NA,NA,NA,NA,-79.730977737628,1,0.69047619047619,0.692913385826772,1,87,39,0,-78.1810830533494,NA
"275",3,7,10,9,13,12,6,14,17,1,5,NA,NA,NA,NA,NA,NA,-78.827343857279,1,0.69047619047619,0.692913385826772,1,87,39,0,-78.1810830533494,0.524001462345362
"276",3,7,10,9,13,12,6,14,17,1,5,16,NA,NA,NA,NA,NA,-79.7675148966668,NA,0.68503937007874,0.68503937007874,0,87,40,0,-78.827343857279,NA
"277",13,9,12,1,5,3,6,17,7,10,11,NA,NA,NA,NA,NA,NA,-78.9611620253246,0.4,0.688524590163934,0.677165354330709,2,84,38,3,-78.827343857279,0.874749107483186
"278",9,6,13,1,5,12,7,11,10,17,15,NA,NA,NA,NA,NA,NA,-80.6260597793799,NA,0.68503937007874,0.68503937007874,0,87,40,0,-78.9611620253246,NA
"279",13,9,1,5,3,6,17,7,10,11,NA,NA,NA,NA,NA,NA,NA,-79.9898173541569,0,0.682539682539683,0.677165354330709,0,86,40,1,-78.9611620253246,0.357487340439765
"280",17,1,3,7,9,10,11,13,5,16,NA,NA,NA,NA,NA,NA,NA,-81.1549470432791,NA,0.68503937007874,0.68503937007874,0,87,40,0,-79.9898173541569,0.311882211679461
"281",17,1,3,7,9,11,13,5,16,NA,NA,NA,NA,NA,NA,NA,NA,-81.1383334095121,NA,0.68503937007874,0.68503937007874,0,87,40,0,-81.1549470432791,1
"282",17,1,3,7,9,11,13,5,16,2,NA,NA,NA,NA,NA,NA,NA,-79.9769440234736,0.5,0.688,0.68503937007874,1,86,39,1,-81.1383334095121,1
"283",17,1,3,7,9,11,13,5,16,NA,NA,NA,NA,NA,NA,NA,NA,-80.9603799914652,NA,0.68503937007874,0.68503937007874,0,87,40,0,-79.9769440234736,NA
"284",1,11,7,2,9,16,5,3,17,6,NA,NA,NA,NA,NA,NA,NA,-77.9062152275289,0.6,0.709401709401709,0.700787401574803,6,83,34,4,-79.9769440234736,1
"285",1,11,7,2,9,16,5,3,17,NA,NA,NA,NA,NA,NA,NA,NA,-78.8346518396181,0.666666666666667,0.702479338842975,0.700787401574803,4,85,36,2,-77.9062152275289,0.395171033304419
"286",2,5,11,16,9,1,17,3,13,NA,NA,NA,NA,NA,NA,NA,NA,-80.7386552945686,0,0.682539682539683,0.677165354330709,0,86,40,1,-78.8346518396181,0.148971025012486
"287",11,2,5,1,3,17,16,9,8,NA,NA,NA,NA,NA,NA,NA,NA,-79.083970327412,0.5,0.691056910569106,0.68503937007874,2,85,38,2,-80.7386552945686,1
"288",1,8,3,11,9,16,17,2,13,NA,NA,NA,NA,NA,NA,NA,NA,-79.2398317020205,0.4,0.688524590163934,0.677165354330709,2,84,38,3,-79.083970327412,0.855677800819762
"289",1,8,3,11,9,16,17,2,13,4,NA,NA,NA,NA,NA,NA,NA,-80.4753621857078,NA,0.68503937007874,0.68503937007874,0,87,40,0,-79.2398317020205,0.290680520185814
"290",1,8,3,11,9,16,17,2,13,4,7,NA,NA,NA,NA,NA,NA,-79.7990280111679,NA,0.68503937007874,0.68503937007874,0,87,40,0,-80.4753621857078,1
